Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 19:43:48,2025-09-26 19:43:48,0.394s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 19:43:48,2025-09-26 19:43:48,0.181s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:43:48,2025-09-26 19:43:48,0.239s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:43:48,2025-09-26 19:43:49,0.197s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:43:49,2025-09-26 19:43:51,2.015s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:43:51,2025-09-26 19:43:51,0.003s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-09-26 19:43:51,2025-09-26 19:43:54,3.018s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:43:51,2025-09-26 19:43:51,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 19:43:51,2025-09-26 19:43:51,0.320s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 19:43:51,2025-09-26 19:43:51,0.164s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:43:51,2025-09-26 19:43:51,0.242s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:43:51,2025-09-26 19:43:52,0.266s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:43:52,2025-09-26 19:43:54,2.022s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:43:54,2025-09-26 19:43:54,0.003s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-09-26 19:43:54,2025-09-26 19:43:57,3.004s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:43:54,2025-09-26 19:43:54,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 19:43:54,2025-09-26 19:43:54,0.297s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 19:43:54,2025-09-26 19:43:54,0.180s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:43:54,2025-09-26 19:43:55,0.260s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:43:55,2025-09-26 19:43:55,0.249s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:43:55,2025-09-26 19:43:57,2.005s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:43:57,2025-09-26 19:43:57,0.003s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-09-26 19:43:57,2025-09-26 19:44:00,2.957s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:43:57,2025-09-26 19:43:57,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 19:43:57,2025-09-26 19:43:57,0.337s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 19:43:57,2025-09-26 19:43:58,0.185s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:43:58,2025-09-26 19:43:58,0.216s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:43:58,2025-09-26 19:43:58,0.177s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:43:58,2025-09-26 19:44:00,2.022s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:44:00,2025-09-26 19:44:00,0.002s,PASSED
,,,,,,,
Test Cases/Search by author book,Chrome 140.0.0.0,,,2025-09-26 19:44:00,2025-09-26 19:44:03,2.942s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:44:00,2025-09-26 19:44:00,0.004s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 19:44:00,2025-09-26 19:44:00,0.296s,PASSED
"verifyElementText(findTestObject(""pid-author"", [""index"":index]), author)",Chrome 140.0.0.0,,,2025-09-26 19:44:00,2025-09-26 19:44:01,0.168s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:44:01,2025-09-26 19:44:01,0.218s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:44:01,2025-09-26 19:44:01,0.222s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:44:01,2025-09-26 19:44:03,2.012s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:44:03,2025-09-26 19:44:03,0.005s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 19:44:03,2025-09-26 19:44:06,3.278s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:44:03,2025-09-26 19:44:03,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:44:03,2025-09-26 19:44:04,0.287s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:44:04,2025-09-26 19:44:04,0.152s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:44:04,2025-09-26 19:44:04,0.236s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:44:04,2025-09-26 19:44:04,0.192s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:44:04,2025-09-26 19:44:06,2.011s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:44:06,2025-09-26 19:44:06,0.003s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 19:44:06,2025-09-26 19:44:09,3.034s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:44:06,2025-09-26 19:44:06,0.013s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:44:06,2025-09-26 19:44:07,0.352s,PASSED
