Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 18:04:57,2025-10-05 18:04:57,0.102s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 18:04:57,2025-10-05 18:04:57,0.164s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 18:04:57,2025-10-05 18:04:58,0.192s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 18:04:58,2025-10-05 18:05:00,2.006s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 18:05:00,2025-10-05 18:05:00,0.002s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-10-05 18:05:00,2025-10-05 18:05:02,2.536s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 18:05:00,2025-10-05 18:05:00,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 18:05:00,2025-10-05 18:05:00,0.179s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 18:05:00,2025-10-05 18:05:00,0.089s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 18:05:00,2025-10-05 18:05:00,0.123s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 18:05:00,2025-10-05 18:05:00,0.133s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 18:05:00,2025-10-05 18:05:02,2.004s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 18:05:02,2025-10-05 18:05:02,0.006s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-10-05 18:05:02,2025-10-05 18:05:05,2.565s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 18:05:02,2025-10-05 18:05:02,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 18:05:02,2025-10-05 18:05:02,0.195s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 18:05:02,2025-10-05 18:05:02,0.082s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 18:05:02,2025-10-05 18:05:03,0.122s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 18:05:03,2025-10-05 18:05:03,0.146s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 18:05:03,2025-10-05 18:05:05,2.008s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 18:05:05,2025-10-05 18:05:05,0.003s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-10-05 18:05:05,2025-10-05 18:05:07,2.600s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 18:05:05,2025-10-05 18:05:05,0.001s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 18:05:05,2025-10-05 18:05:05,0.195s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 18:05:05,2025-10-05 18:05:05,0.101s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 18:05:05,2025-10-05 18:05:05,0.139s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 18:05:05,2025-10-05 18:05:05,0.150s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 18:05:05,2025-10-05 18:05:07,2.005s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 18:05:07,2025-10-05 18:05:07,0.002s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-10-05 18:05:07,2025-10-05 18:05:10,2.599s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 18:05:07,2025-10-05 18:05:07,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 18:05:07,2025-10-05 18:05:08,0.175s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 18:05:08,2025-10-05 18:05:08,0.087s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 18:05:08,2025-10-05 18:05:08,0.156s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 18:05:08,2025-10-05 18:05:08,0.167s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 18:05:08,2025-10-05 18:05:10,2.007s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 18:05:10,2025-10-05 18:05:10,0.003s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-10-05 18:05:10,2025-10-05 18:05:13,2.798s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 18:05:10,2025-10-05 18:05:10,0.003s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 18:05:10,2025-10-05 18:05:10,0.236s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 18:05:10,2025-10-05 18:05:10,0.129s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 18:05:10,2025-10-05 18:05:11,0.213s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 18:05:11,2025-10-05 18:05:11,0.203s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 18:05:11,2025-10-05 18:05:13,2.008s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 18:05:13,2025-10-05 18:05:13,0.001s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-10-05 18:05:13,2025-10-05 18:05:15,2.553s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 18:05:13,2025-10-05 18:05:13,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 18:05:13,2025-10-05 18:05:13,0.177s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 18:05:13,2025-10-05 18:05:13,0.088s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 18:05:13,2025-10-05 18:05:13,0.135s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 18:05:13,2025-10-05 18:05:13,0.137s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 18:05:13,2025-10-05 18:05:15,2.012s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 18:05:15,2025-10-05 18:05:15,0.003s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-10-05 18:05:15,2025-10-05 18:05:18,2.533s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 18:05:15,2025-10-05 18:05:15,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 18:05:15,2025-10-05 18:05:16,0.176s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-10-05 18:05:16,2025-10-05 18:05:16,0.088s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 18:05:16,2025-10-05 18:05:16,0.126s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 18:05:16,2025-10-05 18:05:16,0.127s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 18:05:16,2025-10-05 18:05:18,2.009s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 18:05:18,2025-10-05 18:05:18,0.003s,PASSED
