Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:27:54,2025-09-26 19:27:54,0.163s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:27:54,2025-09-26 19:27:54,0.217s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:27:54,2025-09-26 19:27:55,0.224s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:27:55,2025-09-26 19:27:57,2.012s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:27:57,2025-09-26 19:27:57,0.004s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 19:27:57,2025-09-26 19:28:00,2.944s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:27:57,2025-09-26 19:27:57,0.014s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:27:57,2025-09-26 19:27:57,0.283s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:27:57,2025-09-26 19:27:57,0.168s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:27:57,2025-09-26 19:27:57,0.263s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:27:57,2025-09-26 19:27:58,0.202s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:27:58,2025-09-26 19:28:00,2.012s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:28:00,2025-09-26 19:28:00,0.000s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 19:28:00,2025-09-26 19:28:03,2.864s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:28:00,2025-09-26 19:28:00,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:28:00,2025-09-26 19:28:00,0.255s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:28:00,2025-09-26 19:28:00,0.148s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:28:00,2025-09-26 19:28:00,0.216s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:28:00,2025-09-26 19:28:01,0.211s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:28:01,2025-09-26 19:28:03,2.011s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:28:03,2025-09-26 19:28:03,0.004s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 19:28:03,2025-09-26 19:28:05,2.905s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:28:03,2025-09-26 19:28:03,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:28:03,2025-09-26 19:28:03,0.274s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:28:03,2025-09-26 19:28:03,0.145s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:28:03,2025-09-26 19:28:03,0.265s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:28:03,2025-09-26 19:28:03,0.200s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:28:03,2025-09-26 19:28:05,2.001s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:28:05,2025-09-26 19:28:05,0.003s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 19:28:05,2025-09-26 19:28:08,2.868s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:28:05,2025-09-26 19:28:05,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:28:05,2025-09-26 19:28:06,0.287s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:28:06,2025-09-26 19:28:06,0.150s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:28:06,2025-09-26 19:28:06,0.229s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:28:06,2025-09-26 19:28:06,0.185s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:28:06,2025-09-26 19:28:08,2.002s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:28:08,2025-09-26 19:28:08,0.003s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 19:28:08,2025-09-26 19:28:11,2.947s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:28:08,2025-09-26 19:28:08,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:28:08,2025-09-26 19:28:09,0.304s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:28:09,2025-09-26 19:28:09,0.192s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:28:09,2025-09-26 19:28:09,0.253s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:28:09,2025-09-26 19:28:09,0.178s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:28:09,2025-09-26 19:28:11,2.010s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:28:11,2025-09-26 19:28:11,0.003s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 19:28:11,2025-09-26 19:28:14,2.884s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:28:11,2025-09-26 19:28:11,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:28:11,2025-09-26 19:28:12,0.297s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:28:12,2025-09-26 19:28:12,0.154s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:28:12,2025-09-26 19:28:12,0.225s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:28:12,2025-09-26 19:28:12,0.197s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:28:12,2025-09-26 19:28:14,2.006s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:28:14,2025-09-26 19:28:14,0.003s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 19:28:14,2025-09-26 19:28:17,3.034s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 19:28:14,2025-09-26 19:28:14,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:28:14,2025-09-26 19:28:15,0.303s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 19:28:15,2025-09-26 19:28:15,0.176s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 19:28:15,2025-09-26 19:28:15,0.301s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 19:28:15,2025-09-26 19:28:15,0.237s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 19:28:15,2025-09-26 19:28:17,2.004s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 19:28:17,2025-09-26 19:28:17,0.003s,PASSED
