Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:56:14,2025-10-05 17:56:16,2.002s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:56:16,2025-10-05 17:56:16,0.003s,PASSED
,,,,,,,
Test Cases/Search by title book,Chrome 140.0.0.0,,,2025-10-05 17:56:16,2025-10-05 17:56:18,2.602s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:56:16,2025-10-05 17:56:16,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-10-05 17:56:16,2025-10-05 17:56:16,0.220s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-10-05 17:56:16,2025-10-05 17:56:16,0.080s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:56:16,2025-10-05 17:56:16,0.125s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:56:16,2025-10-05 17:56:16,0.156s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:56:16,2025-10-05 17:56:18,2.016s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:56:18,2025-10-05 17:56:18,0.000s,PASSED
,,,,,,,
Test Cases/Search by title book,Chrome 140.0.0.0,,,2025-10-05 17:56:18,2025-10-05 17:56:21,2.617s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:56:18,2025-10-05 17:56:18,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-10-05 17:56:18,2025-10-05 17:56:18,0.211s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-10-05 17:56:18,2025-10-05 17:56:19,0.092s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:56:19,2025-10-05 17:56:19,0.143s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:56:19,2025-10-05 17:56:19,0.151s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:56:19,2025-10-05 17:56:21,2.016s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:56:21,2025-10-05 17:56:21,0.003s,PASSED
,,,,,,,
Test Cases/Search by title book,Chrome 140.0.0.0,,,2025-10-05 17:56:21,2025-10-05 17:56:24,2.752s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:56:21,2025-10-05 17:56:21,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-10-05 17:56:21,2025-10-05 17:56:21,0.233s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-10-05 17:56:21,2025-10-05 17:56:21,0.091s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:56:21,2025-10-05 17:56:21,0.129s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:56:21,2025-10-05 17:56:22,0.283s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:56:22,2025-10-05 17:56:24,2.009s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:56:24,2025-10-05 17:56:24,0.000s,PASSED
,,,,,,,
Test Cases/Search by title book,Chrome 140.0.0.0,,,2025-10-05 17:56:24,2025-10-05 17:56:26,2.564s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:56:24,2025-10-05 17:56:24,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-10-05 17:56:24,2025-10-05 17:56:24,0.194s,PASSED
"verifyElementText(findTestObject(""pid-title"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-10-05 17:56:24,2025-10-05 17:56:24,0.070s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-10-05 17:56:24,2025-10-05 17:56:24,0.127s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-10-05 17:56:24,2025-10-05 17:56:24,0.151s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-10-05 17:56:24,2025-10-05 17:56:26,2.017s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-10-05 17:56:26,2025-10-05 17:56:26,0.003s,PASSED
,,,,,,,
Test Cases/Search by title book,Chrome 140.0.0.0,,,2025-10-05 17:56:26,2025-10-05 17:56:29,2.590s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-10-05 17:56:26,2025-10-05 17:56:26,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), title)",Chrome 140.0.0.0,,,2025-10-05 17:56:26,2025-10-05 17:56:26,0.209s,PASSED
