Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:26:52,2025-09-26 14:26:52,0.081s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:52,2025-09-26 14:26:52,0.134s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:26:52,2025-09-26 14:26:52,0.101s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:52,2025-09-26 14:26:54,2.013s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:54,2025-09-26 14:26:54,0.000s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 14:26:54,2025-09-26 14:26:57,2.471s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:54,2025-09-26 14:26:54,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:26:54,2025-09-26 14:26:55,0.160s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:26:55,2025-09-26 14:26:55,0.071s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:55,2025-09-26 14:26:55,0.105s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:26:55,2025-09-26 14:26:55,0.106s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:55,2025-09-26 14:26:57,2.010s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:57,2025-09-26 14:26:57,0.002s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 14:26:57,2025-09-26 14:26:59,2.578s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:57,2025-09-26 14:26:57,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:26:57,2025-09-26 14:26:57,0.208s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:26:57,2025-09-26 14:26:57,0.089s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:26:57,2025-09-26 14:26:57,0.134s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:26:57,2025-09-26 14:26:57,0.144s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:26:57,2025-09-26 14:26:59,2.001s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:26:59,2025-09-26 14:26:59,0.001s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 14:26:59,2025-09-26 14:27:02,2.518s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:26:59,2025-09-26 14:26:59,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:26:59,2025-09-26 14:27:00,0.176s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:27:00,2025-09-26 14:27:00,0.094s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:27:00,2025-09-26 14:27:00,0.131s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:27:00,2025-09-26 14:27:00,0.105s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:27:00,2025-09-26 14:27:02,2.005s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:27:02,2025-09-26 14:27:02,0.004s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 14:27:02,2025-09-26 14:27:05,2.495s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:27:02,2025-09-26 14:27:02,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:27:02,2025-09-26 14:27:02,0.171s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:27:02,2025-09-26 14:27:02,0.076s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:27:02,2025-09-26 14:27:02,0.107s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:27:02,2025-09-26 14:27:02,0.121s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:27:02,2025-09-26 14:27:05,2.017s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:27:05,2025-09-26 14:27:05,0.002s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 14:27:05,2025-09-26 14:27:07,2.499s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:27:05,2025-09-26 14:27:05,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:27:05,2025-09-26 14:27:05,0.156s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:27:05,2025-09-26 14:27:05,0.073s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:27:05,2025-09-26 14:27:05,0.108s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:27:05,2025-09-26 14:27:05,0.132s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:27:05,2025-09-26 14:27:07,2.007s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:27:07,2025-09-26 14:27:07,0.003s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 14:27:07,2025-09-26 14:27:09,2.467s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:27:07,2025-09-26 14:27:07,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:27:07,2025-09-26 14:27:07,0.177s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:27:07,2025-09-26 14:27:07,0.073s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:27:07,2025-09-26 14:27:07,0.106s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:27:07,2025-09-26 14:27:07,0.106s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:27:07,2025-09-26 14:27:09,2.001s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:27:09,2025-09-26 14:27:09,0.003s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 14:27:10,2025-09-26 14:27:12,2.518s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 14:27:10,2025-09-26 14:27:10,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:27:10,2025-09-26 14:27:10,0.180s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 14:27:10,2025-09-26 14:27:10,0.086s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 14:27:10,2025-09-26 14:27:10,0.123s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 14:27:10,2025-09-26 14:27:10,0.107s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 14:27:10,2025-09-26 14:27:12,2.018s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 14:27:12,2025-09-26 14:27:12,0.003s,PASSED
