Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 11:24:09,2025-09-26 11:24:09,0.085s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 11:24:09,2025-09-26 11:24:09,0.130s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 11:24:09,2025-09-26 11:24:09,0.122s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 11:24:09,2025-09-26 11:24:11,2.009s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 11:24:11,2025-09-26 11:24:11,0.002s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 11:24:11,2025-09-26 11:24:13,2.497s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 11:24:11,2025-09-26 11:24:11,0.001s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 11:24:11,2025-09-26 11:24:11,0.169s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 11:24:11,2025-09-26 11:24:11,0.077s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 11:24:11,2025-09-26 11:24:11,0.107s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 11:24:11,2025-09-26 11:24:11,0.121s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 11:24:11,2025-09-26 11:24:13,2.004s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 11:24:13,2025-09-26 11:24:13,0.000s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 11:24:13,2025-09-26 11:24:16,2.619s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 11:24:13,2025-09-26 11:24:13,0.002s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 11:24:13,2025-09-26 11:24:14,0.231s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 11:24:14,2025-09-26 11:24:14,0.102s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 11:24:14,2025-09-26 11:24:14,0.128s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 11:24:14,2025-09-26 11:24:14,0.130s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 11:24:14,2025-09-26 11:24:16,2.017s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 11:24:16,2025-09-26 11:24:16,0.002s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 11:24:16,2025-09-26 11:24:19,2.516s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 11:24:16,2025-09-26 11:24:16,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 11:24:16,2025-09-26 11:24:16,0.197s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 11:24:16,2025-09-26 11:24:16,0.076s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 11:24:16,2025-09-26 11:24:16,0.120s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 11:24:16,2025-09-26 11:24:17,0.111s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 11:24:17,2025-09-26 11:24:19,2.008s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 11:24:19,2025-09-26 11:24:19,0.002s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 11:24:19,2025-09-26 11:24:21,2.477s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 11:24:19,2025-09-26 11:24:19,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 11:24:19,2025-09-26 11:24:19,0.159s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 11:24:19,2025-09-26 11:24:19,0.076s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 11:24:19,2025-09-26 11:24:19,0.106s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 11:24:19,2025-09-26 11:24:19,0.122s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 11:24:19,2025-09-26 11:24:21,2.006s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 11:24:21,2025-09-26 11:24:21,0.002s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 11:24:21,2025-09-26 11:24:24,2.546s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 11:24:21,2025-09-26 11:24:21,0.001s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 11:24:21,2025-09-26 11:24:21,0.171s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 11:24:21,2025-09-26 11:24:21,0.094s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 11:24:21,2025-09-26 11:24:21,0.137s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 11:24:21,2025-09-26 11:24:22,0.118s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 11:24:22,2025-09-26 11:24:24,2.006s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 11:24:24,2025-09-26 11:24:24,0.001s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 11:24:24,2025-09-26 11:24:26,2.451s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 11:24:24,2025-09-26 11:24:24,0.002s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 11:24:24,2025-09-26 11:24:24,0.151s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 11:24:24,2025-09-26 11:24:24,0.073s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 11:24:24,2025-09-26 11:24:24,0.104s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 11:24:24,2025-09-26 11:24:24,0.107s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 11:24:24,2025-09-26 11:24:26,2.008s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 11:24:26,2025-09-26 11:24:26,0.001s,PASSED
,,,,,,,
Test Cases/Search by price book,Chrome 140.0.0.0,,,2025-09-26 11:24:26,2025-09-26 11:24:29,2.502s,PASSED
Start listener action : beforeCase,Chrome 140.0.0.0,,,2025-09-26 11:24:26,2025-09-26 11:24:26,0.000s,PASSED
"setText(findTestObject(""searchBar"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 11:24:26,2025-09-26 11:24:26,0.182s,PASSED
"verifyElementText(findTestObject(""pid-price"", [""index"":index]), price)",Chrome 140.0.0.0,,,2025-09-26 11:24:26,2025-09-26 11:24:26,0.051s,PASSED
"click(findTestObject(""pid-item"", [""index"":index]))",Chrome 140.0.0.0,,,2025-09-26 11:24:26,2025-09-26 11:24:26,0.140s,PASSED
"click(findTestObject(""btn-clearText""))",Chrome 140.0.0.0,,,2025-09-26 11:24:26,2025-09-26 11:24:27,0.122s,PASSED
delay(2),Chrome 140.0.0.0,,,2025-09-26 11:24:27,2025-09-26 11:24:29,2.004s,PASSED
Start listener action : afterCase,Chrome 140.0.0.0,,,2025-09-26 11:24:29,2025-09-26 11:24:29,0.001s,PASSED
